target_time_seconds,duration_seconds,lane_index,role,strength
23.5218,0.0000,4,vocals,1.8613
23.7540,0.0000,2,drums,0.5942
23.9978,0.0000,4,vocals,1.3728
24.1371,0.0000,1,vocals,0.1141
24.2300,0.0000,0,drums,0.6296
24.3693,0.0000,4,drums,0.3848
24.4506,0.0000,2,vocals,2.0070
24.5783,0.0000,3,vocals,1.9307
24.6944,0.0000,1,drums,0.6465
24.8221,0.0000,2,vocals,2.1568
24.9382,0.0000,0,vocals,0.8552
25.0543,0.0000,2,vocals,0.1080
25.1704,0.0000,3,drums,0.5432
25.2865,0.0000,4,vocals,0.9089
25.4142,0.0000,2,vocals,1.4531
25.6348,0.0000,0,drums,0.6742
25.7393,0.0000,1,vocals,0.3732
25.8670,0.0000,4,drums,1.0365
26.0992,0.0000,2,drums,0.8774
26.3314,0.0000,0,drums,0.6006
26.4475,0.0000,2,vocals,2.9129
26.5636,0.0000,3,vocals,1.3081
26.7146,0.0000,2,vocals,0.3041
26.8074,0.0000,4,drums,0.9501
26.9235,0.0000,0,vocals,0.2152
27.0396,0.0000,2,vocals,1.9365
27.1790,0.0000,1,drums,0.2904
27.2718,0.0000,4,vocals,2.2399
27.3879,0.0000,2,vocals,0.1377
27.5156,0.0000,3,drums,0.5873
27.7478,0.0000,0,drums,0.7596
27.9800,0.0000,4,drums,0.7169
28.1194,0.0000,2,drums,0.4277
28.2122,0.0000,0,drums,0.9068
28.5025,0.0000,1,vocals,0.4881
28.5954,0.0000,2,vocals,0.1537
28.7231,0.0000,3,vocals,0.8608
28.8972,0.0000,2,vocals,0.7045
29.0598,0.0000,0,vocals,0.2694
29.1527,0.0000,4,drums,0.6844
29.2688,0.0000,2,vocals,0.2198
29.3849,0.0000,4,vocals,2.8238
29.5706,0.0000,2,vocals,0.2808
29.7215,0.0000,1,vocals,0.1709
29.8609,0.0000,2,vocals,1.8010
30.0466,0.0000,3,vocals,0.3035
30.1743,0.0000,2,vocals,0.1108
30.3485,0.0000,0,vocals,1.3627
30.5575,0.0000,1,drums,0.9176
30.6271,0.0000,2,vocals,0.2553
30.7897,0.0000,4,vocals,1.5433
30.9290,0.0000,3,drums,0.6008
31.0219,0.0000,2,vocals,1.2823
31.1380,0.0000,1,vocals,1.7273
31.2541,0.0000,0,drums,0.6634
31.3934,0.0000,2,vocals,0.6804
31.4979,0.0000,4,drums,0.8098
31.7301,0.0000,2,drums,0.7021
31.8694,0.0000,3,vocals,0.2211
31.9623,0.0000,0,drums,1.5656
32.1016,0.0000,2,vocals,0.5210
32.1945,0.0000,4,drums,0.5730
32.4267,0.0000,1,drums,0.9600
32.6356,0.0000,0,vocals,1.2413
32.8098,0.0000,3,drums,0.3066
32.9027,0.0000,0,drums,1.1335
33.0304,0.0000,2,vocals,0.9039
33.1349,0.0000,4,drums,0.8487
33.2626,0.0000,1,vocals,0.6941
33.3671,0.0000,2,drums,0.9178
33.5064,0.0000,0,drums,0.3749
33.6109,0.0000,2,vocals,0.6123
33.7966,0.0000,1,vocals,0.9836
33.9824,0.0000,4,drums,0.0542
34.0753,0.0000,1,drums,0.6556
34.3075,0.0000,3,drums,0.9517
34.3771,0.0000,2,vocals,0.3411
34.5397,0.0000,0,drums,1.1043
34.6093,0.0000,3,vocals,0.8351
34.7719,0.0000,4,drums,1.2590
34.8996,0.0000,2,vocals,2.3797
35.0157,0.0000,4,drums,0.7094
35.1434,0.0000,0,vocals,0.5296
35.2479,0.0000,2,drums,0.7823
35.3872,0.0000,4,drums,0.3952
35.4801,0.0000,2,vocals,1.2379
35.6194,0.0000,1,drums,0.2755
35.7123,0.0000,3,drums,1.4716
35.8516,0.0000,4,vocals,0.2662
35.9445,0.0000,0,drums,0.6492
36.1767,0.0000,4,drums,0.8389
36.4205,0.0000,2,drums,0.7519
36.5018,0.0000,4,vocals,0.2490
36.6527,0.0000,0,drums,1.2684
36.8849,0.0000,4,drums,0.9243
36.9546,0.0000,1,vocals,0.2517
37.0242,0.0000,3,drums,0.1508
37.1171,0.0000,0,drums,1.2543
37.2564,0.0000,2,drums,0.3263
37.3609,0.0000,4,drums,0.6485
37.5815,0.0000,2,drums,1.0114
37.8253,0.0000,0,drums,0.6820
37.9298,0.0000,2,vocals,0.2162
38.0575,0.0000,4,drums,1.0117
38.1968,0.0000,1,drums,0.0854
38.2897,0.0000,3,drums,1.2410
38.4639,0.0000,0,vocals,1.3459
38.6612,0.0000,2,vocals,0.3503
38.7541,0.0000,0,drums,0.6873
38.8702,0.0000,2,vocals,0.5442
38.9979,0.0000,4,drums,0.8347
39.1372,0.0000,2,drums,0.5380
39.2069,0.0000,4,vocals,1.0869
39.3694,0.0000,1,vocals,0.1310
39.4623,0.0000,0,drums,1.3712
39.5900,0.0000,2,vocals,0.3864
39.6945,0.0000,4,drums,0.7084
39.8106,0.0000,1,vocals,0.1641
39.9267,0.0000,3,drums,0.9662
40.0776,0.0000,0,drums,0.0617
40.1705,0.0000,2,drums,0.6778
40.4027,0.0000,4,drums,0.8680
40.6349,0.0000,2,drums,0.7079
40.7510,0.0000,4,vocals,0.4118
40.8671,0.0000,0,drums,0.9859
41.0180,0.0000,4,drums,0.3125
41.1109,0.0000,3,vocals,0.7753
41.3315,0.0000,1,drums,0.9589
41.4824,0.0000,3,drums,0.2679
41.5753,0.0000,2,vocals,0.7843
41.6798,0.0000,0,vocals,0.2520
41.7843,0.0000,2,vocals,2.5369
42.0978,0.0000,4,vocals,0.8239
42.1790,0.0000,0,drums,0.1102
42.2719,0.0000,4,drums,1.4979
42.4112,0.0000,2,vocals,0.4613
42.5157,0.0000,4,drums,0.6647
42.6318,0.0000,1,vocals,0.5814
42.7479,0.0000,0,drums,0.8300
42.8176,0.0000,2,vocals,0.5968
42.8873,0.0000,4,drums,0.3518
42.9801,0.0000,1,drums,0.4111
43.1195,0.0000,3,drums,0.1697
43.2123,0.0000,0,drums,1.3206
43.3517,0.0000,3,vocals,0.4007
43.4445,0.0000,4,drums,0.6388
43.6767,0.0000,2,drums,0.9218
43.7928,0.0000,4,vocals,0.5476
43.9205,0.0000,0,drums,0.6556
44.0599,0.0000,2,vocals,1.2119
44.1527,0.0000,4,drums,1.1800
44.3037,0.0000,2,vocals,0.1706
44.3849,0.0000,1,drums,0.7483
44.5243,0.0000,4,vocals,0.6055
44.6171,0.0000,3,drums,0.8594
44.8261,0.0000,2,vocals,0.7445
45.0003,0.0000,1,vocals,0.2045
45.0932,0.0000,0,drums,0.7124
45.2441,0.0000,2,vocals,0.2008
45.3254,0.0000,4,drums,0.8375
45.4879,0.0000,3,vocals,0.2481
45.5692,0.0000,2,drums,0.0605
45.7085,0.0000,4,vocals,0.1596
45.8246,0.0000,0,vocals,0.1539
45.9175,0.0000,2,drums,0.0559
46.0220,0.0000,4,drums,0.0398
46.2541,0.0000,2,vocals,0.4267
46.3586,0.0000,1,drums,0.0118
46.4863,0.0000,3,drums,0.0287
46.6024,0.0000,4,vocals,0.1104
46.7185,0.0000,0,drums,0.0237
46.8927,0.0000,2,vocals,0.1953
47.1713,0.0000,4,drums,0.0211
47.5080,0.0000,2,drums,0.0284
47.5893,0.0000,1,vocals,0.3215
47.7286,0.0000,2,vocals,0.1449
47.9028,0.0000,3,vocals,0.7148
48.0421,0.0000,2,vocals,0.8952
48.1698,0.0000,0,vocals,0.1494
48.2975,0.0000,2,vocals,0.4875
48.4136,0.0000,4,vocals,0.2741
48.6574,0.0000,2,vocals,0.1952
48.8548,0.0000,1,vocals,0.9106
49.0754,0.0000,2,vocals,1.8002
49.2960,0.0000,3,vocals,1.7967
49.4469,0.0000,2,vocals,0.1269
49.6559,0.0000,0,vocals,0.6131
49.8184,0.0000,2,vocals,0.1071
50.0158,0.0000,4,vocals,0.7929
50.3525,0.0000,2,vocals,0.1233
50.5034,0.0000,1,bass,0.0982
50.6659,0.0000,0,bass,0.0513
50.8633,0.0000,2,bass,0.0417
51.0259,0.0000,4,bass,0.0641
51.2580,0.0000,1,vocals,0.4203
51.4322,0.0000,2,vocals,0.1227
51.5715,0.0000,3,vocals,0.4870
51.6644,0.0000,2,vocals,0.4763
51.7805,0.0000,0,vocals,0.6282
52.0243,0.0000,2,vocals,0.6392
52.1404,0.0000,4,vocals,0.1473
52.2681,0.0000,0,drums,0.0099
52.3494,0.0000,2,vocals,1.6016
52.6164,0.0000,1,vocals,0.1094
52.6977,0.0000,4,drums,0.0203
52.8254,0.0000,2,vocals,0.2332
52.9183,0.0000,1,drums,0.0286
53.0576,0.0000,3,drums,0.9142
53.2317,0.0000,0,drums,0.0375
53.5220,0.0000,4,drums,0.7341
53.6729,0.0000,2,drums,0.0294
53.7774,0.0000,3,vocals,0.5722
53.8819,0.0000,2,vocals,0.2582
53.9980,0.0000,0,drums,0.8120
54.1025,0.0000,2,vocals,0.1207
54.2302,0.0000,4,vocals,0.9954
54.4624,0.0000,1,drums,0.7224
54.6133,0.0000,4,vocals,0.3295
54.7991,0.0000,2,vocals,0.3480
54.9268,0.6230,1,vocals,1.9252
55.1822,0.0000,3,drums,0.2852
55.4028,0.0000,0,drums,0.7130
55.5189,0.0000,2,drums,0.0180
55.6698,0.0000,4,vocals,0.4249
55.7743,0.0000,3,vocals,0.2527
55.8672,0.0000,4,drums,0.5930
56.0994,0.0000,2,vocals,1.3578
56.2039,0.0000,0,vocals,0.1440
56.3432,0.0000,2,drums,0.6194
56.5058,0.0000,4,vocals,1.1400
56.5986,0.0000,0,drums,0.2295
56.7960,0.0000,4,vocals,1.2969
56.9469,0.0000,1,drums,0.1494
57.0398,0.0000,3,drums,0.3643
57.1675,0.0000,0,drums,0.1567
57.2836,0.0000,2,drums,0.3324
57.3997,0.0000,4,vocals,0.1486
57.5390,0.0000,1,vocals,0.6542
57.6435,0.0000,2,vocals,0.4105
57.7480,0.0000,4,drums,0.5051
57.8641,0.0000,2,drums,0.3844
57.9802,0.0000,3,vocals,0.8783
58.0963,0.0000,0,drums,0.3240
58.2124,0.0000,4,drums,0.2394
58.3169,0.0000,2,vocals,0.5012
58.4562,0.0000,1,drums,0.3240
58.5723,0.0000,3,drums,0.3359
58.6652,0.0000,0,vocals,0.3283
59.0019,0.0000,2,vocals,0.4787
59.1528,0.0000,4,vocals,0.9324
59.2689,0.0000,2,vocals,0.5359
59.4199,0.0000,1,vocals,0.4180
59.6172,0.0000,2,vocals,3.0846
59.7333,0.0000,3,vocals,1.3071
59.8378,0.0000,2,vocals,0.1114
59.9423,0.0000,0,vocals,0.3024
60.0584,0.0000,2,vocals,2.7008
60.3603,0.0000,4,vocals,0.3073
60.5576,0.0000,0,drums,1.0049
60.6621,0.0000,4,drums,0.0143
60.8363,0.0000,2,vocals,0.2053
60.9059,0.0000,4,drums,0.0178
60.9872,0.0000,1,vocals,0.8080
61.1498,0.0000,2,vocals,0.2991
61.2659,0.0000,3,vocals,1.5439
61.3703,0.0000,2,vocals,0.3676
61.5097,0.0000,0,vocals,1.1639
61.6374,0.0000,2,drums,0.0142
61.7302,0.0000,4,vocals,1.3860
61.8580,0.0000,1,vocals,0.2530
61.9624,0.0000,4,drums,1.5317
62.1946,0.0000,1,drums,0.7910
62.4268,0.0000,3,drums,1.2838
62.6707,0.0000,0,drums,0.6519
62.8216,0.0000,2,vocals,0.3402
62.9029,0.0000,4,drums,1.0798
62.9725,0.0000,1,vocals,0.5509
63.1351,0.0000,2,vocals,1.8905
63.2628,0.0000,3,vocals,0.3376
63.3673,0.0000,2,drums,1.4012
63.6111,0.0000,4,vocals,0.9146
63.7388,0.0000,0,vocals,0.3049
63.8317,0.0000,2,drums,1.3691
64.0755,0.0000,4,drums,0.7794
64.3077,0.0000,1,drums,1.0340
64.5399,0.0000,3,drums,0.5881
64.6560,0.0000,2,vocals,0.4961
64.7721,0.0000,0,drums,1.3372
64.8998,0.0000,4,vocals,0.1792
65.0159,0.0000,1,drums,0.6015
65.0971,0.0000,2,vocals,0.3567
65.2365,0.0000,4,drums,0.9383
65.3874,0.0000,0,drums,0.1426
65.4803,0.0000,4,drums,0.7346
65.5848,0.0000,1,vocals,0.1991
65.7125,0.0000,3,drums,1.4044
65.8170,0.0000,2,vocals,0.1276
65.9331,0.0000,3,vocals,0.8091
66.1769,0.0000,0,drums,1.2504
66.4207,0.0000,2,drums,0.4354
66.5368,0.0000,4,vocals,0.2330
66.6529,0.0000,1,drums,1.1517
66.8038,0.0000,0,vocals,0.1551
66.8851,0.0000,2,drums,0.5893
67.1173,0.0000,0,drums,1.1167
67.3495,0.0000,4,drums,0.4556
67.4191,0.0000,2,vocals,0.3458
67.5817,0.0000,1,drums,1.0521
67.8255,0.0000,3,drums,0.4741
68.0577,0.0000,0,drums,1.1929
68.1854,0.0000,4,drums,0.0267
68.2899,0.0000,2,drums,0.6071
68.5221,0.0000,0,drums,1.2347
68.6498,0.0000,4,vocals,0.2705
68.7659,0.0000,2,vocals,1.2273
68.9052,0.0000,1,vocals,0.1738
68.9981,0.0000,2,vocals,1.2767
69.2303,0.0000,4,drums,0.5692
69.3464,0.0000,3,vocals,0.7015
69.4625,0.0000,1,drums,1.5629
69.6947,0.0000,3,drums,0.6362
69.8224,0.0000,2,vocals,0.1983
69.9269,0.0000,0,drums,1.2998
70.1707,0.0000,4,drums,0.5813
70.3216,0.0000,0,vocals,0.2718
70.4029,0.0000,2,drums,1.0990
70.4726,0.0000,4,vocals,0.6048
70.6351,0.0000,0,drums,0.7928
70.7744,0.0000,4,vocals,0.5245
70.8673,0.0000,1,drums,1.3043
71.0066,0.0000,3,drums,0.2061
71.1111,0.0000,2,vocals,0.8987
71.3317,0.0000,3,drums,1.0146
71.4942,0.0000,1,vocals,0.1625
71.5755,0.0000,0,drums,0.8521
71.7729,0.0000,2,vocals,1.4901
72.0515,0.0000,3,vocals,0.4639
72.1792,0.0000,2,vocals,0.1473
72.2721,0.0000,4,drums,1.4958
72.3766,0.0000,0,vocals,0.1101
72.5159,0.0000,2,drums,0.7268
72.7481,0.0000,0,drums,0.8563
72.8874,0.0000,4,drums,0.2723
72.9803,0.0000,1,drums,0.6370
73.0732,0.0000,2,vocals,0.1367
73.2125,0.0000,3,drums,1.3457
73.3054,0.0000,4,vocals,0.1369
73.4331,0.0000,2,vocals,1.2074
73.6769,0.0000,0,drums,1.3400
73.8046,0.0000,1,vocals,0.1141
73.9091,0.0000,4,drums,0.8581
74.0600,0.0000,2,drums,0.0168
74.1529,0.0000,0,drums,1.0562
74.3039,0.0000,2,vocals,0.1807
74.3851,0.0000,4,drums,0.5858
74.5244,0.0000,1,drums,0.6700
74.6173,0.0000,3,drums,0.3236
74.7566,0.0000,0,drums,0.6925
74.8611,0.0000,4,drums,0.4987
74.9888,0.0000,2,drums,0.7389
75.0933,0.0000,0,drums,0.6864
75.2327,0.0000,4,drums,0.3361
75.3255,0.0000,1,drums,0.7242
75.4649,0.0000,3,drums,0.6164
75.5461,0.0000,0,vocals,0.3542
75.7435,0.0000,2,vocals,1.4743
76.0337,0.0000,0,vocals,0.1894
76.2195,0.0000,2,vocals,2.4641
76.3472,0.0000,4,vocals,0.4509
76.4633,0.0000,2,vocals,1.2617
76.7071,0.0000,0,drums,0.0267
76.7768,0.0000,1,vocals,0.3049
76.9045,0.0000,2,vocals,0.1702
77.0090,0.0000,4,drums,0.0151
77.0902,0.0000,3,vocals,0.1120
77.1831,0.0000,2,vocals,1.0004
77.3573,0.0000,0,vocals,0.2589
77.4269,0.0000,2,drums,0.7197
77.5082,0.0000,4,vocals,0.9960
77.6127,0.0000,1,vocals,0.9714
77.9029,0.0000,0,drums,1.1632
78.1468,0.0000,4,drums,0.4474
78.2512,0.0000,2,vocals,0.5058
78.3673,0.0000,1,drums,1.2186
78.5183,0.0000,3,drums,0.2833
78.6112,0.0000,1,vocals,1.3407
78.8317,0.0000,0,drums,1.1012
78.9595,0.0000,2,vocals,0.3740
79.0639,0.0000,3,vocals,1.3502
79.3078,0.0000,4,drums,1.0091
79.3774,0.0000,2,vocals,1.0847
79.5400,0.0000,4,drums,0.9165
79.7722,0.0000,0,drums,1.1658
79.8766,0.0000,2,vocals,1.5458
80.0160,0.0000,4,drums,0.6798
80.1669,0.0000,2,vocals,0.4633
80.2482,0.0000,1,drums,0.7982
80.4455,0.0000,4,vocals,0.9608
80.5500,0.0000,2,vocals,0.1591
80.6429,0.0000,1,vocals,0.1967
80.7126,0.0000,3,drums,1.4243
80.8054,0.0000,2,vocals,0.2261
80.9448,0.0000,0,drums,0.6908
81.0609,0.0000,3,vocals,0.3582
81.1770,0.0000,4,drums,1.2566
81.4208,0.0000,2,vocals,0.7435
81.5253,0.0000,0,vocals,0.3277
81.6530,0.0000,2,drums,1.1498
81.8852,0.0000,0,drums,0.6058
82.0245,0.0000,2,vocals,0.6752
82.1174,0.0000,4,drums,0.9677
82.2683,0.0000,1,vocals,0.4354
82.3612,0.0000,3,drums,0.4543
82.4889,0.0000,0,drums,0.8580
82.5818,0.0000,2,drums,1.0158
82.7095,0.0000,4,vocals,0.7110
82.8256,0.0000,1,drums,0.9881
82.9649,0.0000,2,drums,0.6571
83.0346,0.0000,1,vocals,0.5895
83.1507,0.0000,2,vocals,0.1208
83.3596,0.0000,3,vocals,1.7797
83.5222,0.0000,2,vocals,0.1566
83.6267,0.0000,0,vocals,0.1203
83.7660,0.0000,2,vocals,1.8873
83.8473,0.0000,0,drums,0.0688
83.9982,0.0000,4,drums,0.6652
84.1607,0.0000,1,vocals,0.2595
84.2884,0.0000,2,vocals,1.7561
84.5439,0.0000,1,vocals,0.2419
84.6832,0.0000,2,vocals,1.7348
84.9386,0.0000,1,drums,0.6667
85.0083,0.0000,3,vocals,0.3164
85.1592,0.0000,2,vocals,0.1237
85.3101,0.0000,3,drums,0.6646
85.4843,0.0000,0,drums,0.0436
85.5655,0.0000,2,vocals,1.6322
85.7397,0.0000,4,vocals,0.1062
85.8790,0.0000,1,vocals,2.5428
85.9835,0.0000,2,vocals,0.1783
86.1112,0.0000,4,drums,0.0434
86.2157,0.0000,1,vocals,2.1443
86.3318,0.0000,2,drums,0.7630
86.4711,0.0000,0,drums,1.2768
86.5756,0.0000,2,vocals,0.5180
86.7033,0.0000,3,vocals,0.7918
86.8078,0.0000,4,drums,0.9762
86.9239,0.0000,2,vocals,1.7985
87.0400,0.0000,1,drums,0.8919
87.1793,0.0000,0,vocals,0.7683
87.2722,0.0000,3,drums,1.6950
87.4115,0.0000,2,vocals,0.1887
87.5044,0.0000,0,drums,0.7798
87.6321,0.0000,4,vocals,0.9673
87.7250,0.0000,2,vocals,0.8354
87.8875,0.0000,4,drums,0.4064
88.0036,0.0000,1,vocals,0.8098
88.2126,0.0000,2,drums,1.2787
88.3287,0.0000,4,vocals,0.8251
88.4448,0.0000,0,drums,0.9971
88.6770,0.0000,4,drums,1.0784
88.8047,0.0000,3,vocals,1.1464
88.9208,0.0000,1,drums,1.0511
89.0601,0.0000,3,drums,0.1602
89.1530,0.0000,0,drums,1.1316
89.2923,0.0000,2,vocals,0.1331
89.3852,0.0000,4,drums,1.0820
89.6174,0.0000,2,drums,1.2188
89.7567,0.0000,0,drums,0.5430
89.8612,0.0000,2,vocals,1.0552
89.9889,0.0000,4,drums,0.9448
90.0818,0.0000,2,vocals,0.7322
90.2327,0.0000,4,vocals,0.1273
90.3256,0.0000,1,drums,0.9154
90.5578,0.0000,3,drums,0.8501
90.6855,0.0000,0,drums,0.0221
90.7900,0.0000,4,drums,0.9276
90.9293,0.0000,2,drums,0.3363
91.0222,0.0000,4,vocals,1.3514
91.1732,0.0000,1,vocals,0.7041
91.2544,0.0000,0,drums,0.7077
91.4054,0.0000,2,vocals,0.6969
91.5563,0.0000,3,vocals,0.9708
91.6376,0.0000,4,drums,0.0512
91.7304,0.0000,2,vocals,0.7130
91.8698,0.0000,0,vocals,0.4668
91.9626,0.0000,1,drums,1.3409
92.1020,0.0000,2,vocals,2.4586
92.1948,0.0000,3,drums,0.8736
92.3225,0.0000,4,vocals,1.7902
92.4270,0.0000,0,drums,1.0265
92.5547,0.0000,2,vocals,1.0384
92.6708,0.0000,4,drums,0.7360
92.8102,0.0000,2,drums,0.2341
92.9030,0.0000,0,drums,0.9691
93.0075,0.0000,1,vocals,0.2363
93.1236,0.0000,2,vocals,1.6613
93.2165,0.0000,3,vocals,0.9517
93.3674,0.0000,4,drums,0.9725
93.5068,0.0000,1,drums,0.3073
93.6112,0.0000,2,vocals,0.5121
93.7157,0.0000,0,vocals,0.3916
93.8318,0.0000,3,drums,1.1079
93.9479,0.0000,2,vocals,0.2045
94.0756,0.0000,0,drums,0.8829
94.1801,0.0000,4,vocals,2.1031
94.3078,0.0000,1,drums,1.0288
94.3891,0.0000,2,vocals,0.3729
94.5400,0.0000,4,drums,0.8301
94.6213,0.0000,1,vocals,0.2694
94.7722,0.0000,0,drums,1.3105
95.0044,0.0000,4,drums,0.9417
95.1554,0.0000,2,vocals,0.7186
95.2483,0.0000,1,drums,0.7667
95.4805,0.0000,3,drums,0.7901
95.6314,0.0000,0,vocals,1.0733
95.7127,0.0000,2,drums,1.2202
95.8636,0.0000,4,vocals,0.3397
95.9449,0.0000,1,drums,0.8619
96.0842,0.0000,0,vocals,0.4156
96.1771,0.0000,2,drums,0.9909
96.3164,0.0000,4,vocals,0.3910
96.4209,0.0000,0,drums,0.7551
96.5602,0.0000,4,vocals,0.1263
96.6531,0.0000,1,drums,1.0070
96.7576,0.0000,2,vocals,0.6827
96.8853,0.0000,1,drums,0.7281
97.0014,0.0000,3,vocals,1.7241
97.1175,0.0000,0,drums,1.0096
97.2568,0.0000,2,vocals,0.2443
97.3497,0.0000,0,drums,0.9213
97.4541,0.0000,3,vocals,0.5418
97.5819,0.0000,4,drums,0.9648
97.6747,0.0000,2,vocals,0.2366
97.8257,0.0000,4,drums,0.7968
97.9185,0.0000,0,vocals,0.2594
98.0579,0.0000,2,drums,0.4079
98.2901,0.0000,4,drums,0.6674
98.5223,0.0000,1,drums,0.7863
98.6151,0.0000,2,vocals,0.1458
98.7661,0.0000,3,drums,0.5703
98.8590,0.0000,4,vocals,0.1953
98.9983,0.0000,0,drums,0.4943
99.2305,0.0000,4,drums,0.9555
99.4627,0.0000,2,drums,0.8452
99.7065,0.0000,0,drums,0.6768
99.8110,0.0000,4,drums,0.1799
99.9271,0.0000,2,vocals,1.3129
100.1709,0.0000,1,drums,0.7380
100.4031,0.0000,3,drums,0.8766
100.5192,0.0000,1,vocals,0.2224
100.6353,0.0000,0,drums,0.8773
100.7630,0.0000,2,vocals,0.3452
100.8675,0.0000,4,drums,0.6053
100.9836,0.0000,3,vocals,0.1288
101.0997,0.0000,2,vocals,0.8222
